Date,Open,High,Low,Close,TD Reference Close Up,TD Reference Close Down
07/09/17 07:00,135.93,135.94,135.72,135.79,,135.89
06/09/17 17:30,136.01,136.09,135.93,135.95,,
06/09/17 17:00,135.9,136.12,135.86,136.03,135.95,135.89
06/09/17 16:30,135.9,135.94,135.88,135.89,,
06/09/17 16:00,135.93,135.97,135.84,135.91,,
06/09/17 15:30,135.95,135.96,135.85,135.94,,
06/09/17 15:00,136.04,136.1,135.87,135.95,,
06/09/17 14:30,136.1,136.13,136.03,136.05,,136.09
06/09/17 14:00,136.19,136.21,136.1,136.11,,
06/09/17 13:30,136.15,136.22,136.12,136.18,136.19,
06/09/17 13:00,136.14,136.18,136.1,136.15,,
06/09/17 12:30,136.09,136.16,136.09,136.13,,
06/09/17 12:00,136.1,136.12,136.05,136.09,,136.08
06/09/17 11:30,136.14,136.14,136.05,136.11,,136.08
06/09/17 11:00,136.16,136.21,136.1,136.15,136.19,
06/09/17 10:30,136.18,136.34,136.15,136.16,136.26,
06/09/17 10:00,136.1,136.19,136.07,136.19,,
06/09/17 09:30,136.08,136.19,136.06,136.1,,
06/09/17 09:00,136.21,136.28,136.08,136.08,136.26,
06/09/17 08:30,136.26,136.31,136.22,136.22,,
06/09/17 08:00,136.22,136.39,136.21,136.26,136.34,136.21
06/09/17 07:30,136.22,136.26,136.16,136.21,,
06/09/17 07:00,136.36,136.36,136.22,136.22,,136.24
05/09/17 17:30,136.32,136.38,136.27,136.27,,
05/09/17 17:00,136.24,136.34,136.24,136.34,,
05/09/17 16:30,136.27,136.31,136.24,136.25,,
05/09/17 16:00,136.23,136.3,136.19,136.28,136.24,
05/09/17 15:30,136.23,136.42,136.22,136.24,,
05/09/17 15:00,136.09,136.23,136.01,136.23,,
05/09/17 14:30,135.99,136.16,135.96,136.08,,
05/09/17 14:00,135.98,136.01,135.96,135.98,,
05/09/17 13:30,135.81,136.04,135.79,135.97,135.84,
05/09/17 13:00,135.84,135.85,135.8,135.81,,
05/09/17 12:30,135.84,135.91,135.82,135.84,,
05/09/17 12:00,135.75,135.84,135.75,135.84,135.81,
05/09/17 11:30,135.73,135.76,135.71,135.75,,
05/09/17 11:00,135.82,135.82,135.71,135.73,,
05/09/17 10:30,135.74,135.86,135.74,135.81,,
05/09/17 10:00,135.66,135.75,135.66,135.75,135.74,
05/09/17 09:30,135.67,135.73,135.63,135.65,,
05/09/17 09:00,135.56,135.68,135.53,135.67,,135.55
05/09/17 08:30,135.6,135.62,135.44,135.55,,
05/09/17 08:00,135.67,135.67,135.46,135.6,,
05/09/17 07:30,135.68,135.73,135.66,135.68,,135.67
05/09/17 07:00,135.7,135.79,135.61,135.68,135.76,135.67
04/09/17 17:30,135.75,135.78,135.73,135.74,135.76,
04/09/17 17:00,135.77,135.77,135.75,135.75,,
04/09/17 16:30,135.67,135.76,135.67,135.76,,
04/09/17 16:00,135.67,135.69,135.65,135.67,,
04/09/17 15:30,135.59,135.69,135.59,135.67,135.66,
04/09/17 15:00,135.61,135.62,135.57,135.59,,135.59
04/09/17 14:30,135.67,135.7,135.6,135.6,,
04/09/17 14:00,135.63,135.66,135.56,135.66,135.65,
04/09/17 13:30,135.61,135.68,135.6,135.65,,
04/09/17 13:00,135.57,135.62,135.52,135.61,,
04/09/17 12:30,135.51,135.6,135.51,135.59,,
04/09/17 12:00,135.45,135.53,135.45,135.53,,
04/09/17 11:30,135.57,135.58,135.45,135.45,,
04/09/17 11:00,135.58,135.63,135.55,135.58,,
04/09/17 10:30,135.7,135.7,135.55,135.55,,
04/09/17 10:00,135.65,135.71,135.65,135.69,,
04/09/17 09:30,135.54,135.63,135.49,135.63,,
04/09/17 09:00,135.54,135.54,135.49,135.54,,
04/09/17 08:30,135.37,135.54,135.37,135.54,,
04/09/17 08:00,135.29,135.37,135.28,135.35,135.36,
04/09/17 07:30,135.3,135.33,135.28,135.28,,
04/09/17 07:00,135.42,135.45,135.31,135.31,,
01/09/17 17:30,135.29,135.37,135.29,135.36,,
01/09/17 17:00,135.22,135.27,135.22,135.27,,
01/09/17 16:30,135.24,135.28,135.19,135.21,,135.19
01/09/17 16:00,135.19,135.29,135.17,135.28,,
01/09/17 15:30,135.2,135.2,135.09,135.19,,135.09
01/09/17 15:00,135.26,135.31,135.08,135.19,135.31,135.09
01/09/17 14:30,135.29,135.32,135.27,135.28,,
01/09/17 14:00,135.26,135.36,135.23,135.31,,
01/09/17 13:30,135.33,135.54,135.2,135.27,,
01/09/17 13:00,135.15,135.26,135.15,135.26,,
01/09/17 12:30,135.09,135.18,135.09,135.14,,
01/09/17 12:00,135.19,135.23,135.04,135.09,,
01/09/17 11:30,135.34,135.4,135.2,135.2,,
01/09/17 11:00,135.52,135.52,135.24,135.36,,
01/09/17 10:30,135.62,135.63,135.53,135.53,,
01/09/17 10:00,135.81,135.81,135.59,135.62,,135.65
01/09/17 09:30,135.82,135.86,135.81,135.84,,
01/09/17 09:00,135.8,135.87,135.8,135.83,135.87,
01/09/17 08:30,135.87,135.89,135.75,135.78,,
01/09/17 08:00,135.77,135.91,135.76,135.87,,
01/09/17 07:30,135.75,135.8,135.73,135.79,,
01/09/17 07:00,135.6,135.82,135.59,135.76,135.68,
31/08/17 17:30,135.64,135.68,135.64,135.68,,
31/08/17 17:00,135.59,135.66,135.59,135.65,,
31/08/17 16:30,135.59,135.63,135.59,135.63,,
31/08/17 16:00,135.56,135.61,135.51,135.54,,135.52
31/08/17 15:30,135.67,135.72,135.59,135.59,,
31/08/17 15:00,135.76,135.79,135.65,135.69,,
31/08/17 14:30,135.59,135.76,135.59,135.75,135.61,
31/08/17 14:00,135.56,135.61,135.54,135.58,135.61,
31/08/17 13:30,135.53,135.61,135.53,135.58,135.61,
31/08/17 13:00,135.55,135.58,135.51,135.52,,
31/08/17 12:30,135.56,135.6,135.53,135.58,,
31/08/17 12:00,135.62,135.62,135.55,135.56,,
31/08/17 11:30,135.55,135.63,135.55,135.61,,
31/08/17 11:00,135.17,135.53,135.17,135.52,,
31/08/17 10:30,135.12,135.16,135.11,135.15,,
31/08/17 10:00,135.12,135.16,135.1,135.13,,
31/08/17 09:30,135.13,135.13,135.05,135.12,,
31/08/17 09:00,134.97,135.08,134.97,135.06,,
31/08/17 08:30,135.08,135.13,134.97,134.97,135.09,135.04
31/08/17 08:00,135.05,135.09,135.05,135.09,135.07,
31/08/17 07:30,135.04,135.11,135.04,135.09,135.07,
31/08/17 07:00,135.05,135.1,135.02,135.04,135.07,
30/08/17 17:00,135.1,135.1,135.05,135.07,,
30/08/17 16:30,135.05,135.05,135.05,135.05,,
30/08/17 16:00,135.06,135.06,135.03,135.04,,135.04
30/08/17 15:00,135,135.06,135,135.06,,
30/08/17 14:30,135.05,135.08,134.98,134.98,,135.04
30/08/17 14:00,134.99,135.06,134.99,135.06,,
30/08/17 13:30,135.03,135.1,135.03,135.05,,
30/08/17 13:00,135.12,135.12,135.04,135.04,,135.06
30/08/17 12:30,135.14,135.14,135.13,135.13,,
30/08/17 12:00,135.13,135.14,135.08,135.14,,
30/08/17 11:30,135.08,135.17,135.08,135.13,,
30/08/17 11:00,135.08,135.08,135.06,135.06,,
30/08/17 10:30,135.15,135.15,135.01,135.06,,
30/08/17 10:00,135.17,135.17,135.14,135.17,,135.16
30/08/17 09:30,135.16,135.24,135.14,135.19,135.18,
30/08/17 09:00,135.17,135.17,135.16,135.16,,
30/08/17 08:30,135.11,135.18,135.09,135.18,,
30/08/17 08:00,135.15,135.24,135.15,135.16,,
30/08/17 07:30,135.17,135.18,135.08,135.17,,
30/08/17 07:00,135.08,135.17,135.06,135.16,,
